"Feature","promedio_gain"
"gameClock_mod",0.111992980283835
"absoluteYardlineNumber",0.103544197514779
"yardsToGo",0.0888852480334682
"down",0.0885160596029403
"diferencia",0.0776376652679258
"nflId_48541",0.0768789738719089
"yardlineNumber",0.0663661025885263
"nflId_44912",0.0534982599374758
"gameId",0.0504893592201443
"nflId_54515",0.0477369273629339
"nflId_45185",0.0441151703792512
"quarter",0.0269696162481373
"nflId_42363",0.0253438152584831
"nflId_48097",0.0244333875941278
"nflId_37213",0.0224386220377108
"nflId_54602",0.0151552705520098
"nflId_47870",0.015108923132126
"nflId_43324",0.0100633669881158
"nflId_46092",0.00991788915126736
"nflId_53549",0.00808095677481658
"nflId_47884",0.00712738286354973
"nflId_53444",0.00705916953075627
"nflId_42357",0.00589714374096489
"nflId_54494",0.00589417715538575
"nflId_41069",0.00360562989105861
"nflId_42883",0.00341442633505343
