"Feature","promedio_gain"
"quarter",0.182828642703597
"gameClock_mod",0.152954597200495
"yardlineNumber",0.138088975140057
"yardsToGo",0.0992158402735265
"down",0.0798177451646663
"absoluteYardlineNumber",0.064080735114468
"nflId_47834",0.0589699502590178
"nflId_47836",0.0551603605956356
"nflId_53579",0.0387947926556971
"gameId",0.0273972781170796
"diferencia",0.0222969761840162
"nflId_52553",0.0169541281721454
"nflId_45102",0.0158067070213902
"nflId_53946",0.0128643154579672
"nflId_52608",0.0117425410535026
"nflId_46302",0.00605725951270576
"nflId_53466",0.005448452034687
"nflId_53439",0.00494888069601649
"nflId_46118",0.00378995938470762
"nflId_43368",0.0011903643883436
"nflId_54663",0.000949505326216748
"nflId_48514",0.000798237974437674
"nflId_46270",0.000565204802770329
"nflId_39950",0.000418245967318662
