"Feature","promedio_gain"
"yardsToGo",0.184388761474713
"down",0.165969732236012
"gameClock_mod",0.154673473177257
"diferencia",0.0799302285251429
"yardlineNumber",0.0796960995965516
"absoluteYardlineNumber",0.0791390262785595
"nflId_54518",0.0658322269969265
"quarter",0.034880149896154
"nflId_46173",0.0315268497588054
"nflId_53556",0.0295387244776781
"nflId_52449",0.0270333203778586
"gameId",0.0165165330013328
"nflId_52557",0.0101013121684104
"nflId_53677",0.00698879813978736
"nflId_53703",0.00567164061694601
"nflId_44792",0.00519464378755686
"nflId_33084",0.00495690272676832
"nflId_54538",0.00456411739376855
"nflId_53658",0.00341910835587781
"nflId_47842",0.00321859615367827
"nflId_53647",0.00275803289846636
"nflId_54542",0.00245393112404657
"nflId_48118",0.00232465064161794
"nflId_46275",0.00217168303564961
"nflId_38683",0.00189912217696197
"nflId_46367",0.00188003919257297
"nflId_52442",0.000875814424003577
