"Feature","promedio_gain"
"yardsToGo",0.241757115599244
"down",0.165457297379044
"diferencia",0.0939301647611779
"gameClock_mod",0.0910309405757606
"yardlineNumber",0.0810829689677604
"nflId_53244",0.0541887603109502
"absoluteYardlineNumber",0.0536096594551709
"nflId_44856",0.0462666224254299
"nflId_53526",0.040323686544091
"nflId_41390",0.0345273982979137
"gameId",0.0272706924446907
"quarter",0.0105790735597869
"nflId_42794",0.00905596702624444
"nflId_54725",0.00879027893710793
"nflId_53506",0.00836659793912322
"nflId_48456",0.00800806021651244
"nflId_41327",0.00660443634460185
"nflId_45573",0.00616528166716095
"nflId_46314",0.00505471381357059
"nflId_53442",0.003026123843044
"nflId_54660",0.00199407775210298
"nflId_46100",0.00181668534378979
"nflId_47874",0.00107817169498958
"nflId_52520",0.000994883758746347
"nflId_45630",0.000783117617010707
"nflId_44819",0.000724537702462248
"nflId_48556",0.000627977379307279
"nflId_48576",0.000537260481443598
