"Feature","promedio_gain"
"gameClock_mod",0.155799559713197
"yardsToGo",0.102635951161371
"yardlineNumber",0.102450541568905
"nflId_53591",0.100718742294247
"absoluteYardlineNumber",0.0744861040673619
"gameId",0.0728756827302722
"diferencia",0.0708261320364316
"down",0.0703549361824988
"quarter",0.0435628434471483
"nflId_54519",0.031224573511012
"nflId_42511",0.0264494523662753
"nflId_44874",0.0246537847973265
"nflId_41325",0.024200328290117
"nflId_46243",0.0223870369839313
"nflId_47839",0.0186453828145856
"nflId_40011",0.0168514654569833
"nflId_52440",0.0150817564434945
"nflId_54716",0.0126715042077352
"nflId_48683",0.00807309352148416
"nflId_46213",0.00317294645429151
"nflId_53655",0.00202160207370664
"nflId_47999",0.000856579877624755
