"Feature","promedio_gain"
"yardsToGo",0.1703858022787
"down",0.140673698617215
"gameClock_mod",0.139231324610666
"yardlineNumber",0.10401211370128
"absoluteYardlineNumber",0.0820818701435954
"nflId_41808",0.0556621680193969
"quarter",0.0400777172024313
"diferencia",0.036139388164578
"nflId_53612",0.0346925810562879
"nflId_54042",0.0329201099500277
"gameId",0.0328363125537094
"nflId_45355",0.0288087986515748
"nflId_54473",0.0226290632257006
"nflId_42486",0.0118731024691559
"nflId_48374",0.0118048265878081
"nflId_48723",0.0116352905221438
"nflId_45550",0.00966155042938865
"nflId_46992",0.00733224844815
"nflId_53433",0.00709046084124781
"nflId_39975",0.00421499394496304
"nflId_52489",0.00394757194733119
"nflId_46282",0.00333084795822161
"nflId_54038",0.00316928747064724
"nflId_42899",0.00305618405796237
"nflId_54616",0.00227368446771599
"nflId_52486",0.00181932306907031
