"Feature","promedio_gain"
"gameClock_mod",0.166543106563138
"nflId_46111",0.141120320584473
"yardsToGo",0.136458106886476
"down",0.0939189615364975
"nflId_46192",0.0760794670417966
"yardlineNumber",0.075833050055495
"absoluteYardlineNumber",0.0695811771309083
"diferencia",0.056447067791535
"nflId_53435",0.032157653849955
"gameId",0.0266409760804578
"quarter",0.0251596145432058
"nflId_53510",0.0173260666237291
"nflId_43454",0.0164657010451039
"nflId_46671",0.0130448911048023
"nflId_42718",0.0107082920918602
"nflId_48233",0.0105305949620611
"nflId_52413",0.00975261425901906
"nflId_47820",0.00704620413015795
"nflId_46203",0.00410789694742487
"nflId_54712",0.00387210761201419
"nflId_40023",0.00259300670840462
"nflId_53861",0.00226454469003876
"nflId_43447",0.0022448678979973
"nflId_46277",0.00122982899999942
"nflId_41258",0.000848266004007845
"nflId_45900",0.000646818094605768
"nflId_53471",0.000316578624243057
