"Feature","promedio_gain"
"gameClock_mod",0.212771352598171
"nflId_53959",0.111551702177542
"yardlineNumber",0.106410483929213
"absoluteYardlineNumber",0.0906688414342986
"yardsToGo",0.0728312930537812
"diferencia",0.0704176601576948
"nflId_44947",0.0640519112009778
"down",0.0623606355663918
"nflId_43584",0.0405394040507157
"quarter",0.0291770870879623
"gameId",0.0223898574280727
"nflId_53541",0.0198038929393548
"nflId_44930",0.0161771321338002
"nflId_52529",0.0151615852081153
"nflId_47791",0.0144196357941955
"nflId_52443",0.0107725688690475
"nflId_48680",0.0103944274436148
"nflId_45721",0.00873738779184932
"nflId_46130",0.00757829830632915
"nflId_52483",0.00405863482715345
"nflId_46679",0.00382416152120062
"nflId_52574",0.00221270567143893
"nflId_48707",0.00143952441563791
"nflId_53739",0.00121708066860865
"nflId_46089",0.000612344075933108
"nflId_48455",0.000420391648900319
