"Feature","promedio_gain"
"gameClock_mod",0.121687117615932
"nflId_54476",0.118423432810635
"down",0.0949648049646733
"yardsToGo",0.0880656651579297
"diferencia",0.0867150490342464
"yardlineNumber",0.0766620347631071
"absoluteYardlineNumber",0.0667251776113118
"nflId_52513",0.040504298558043
"nflId_53098",0.0334513418029498
"quarter",0.0333942383373348
"nflId_45244",0.0267035549664269
"gameId",0.0249051619681188
"nflId_43336",0.0248900430323229
"nflId_44879",0.0239100210750789
"nflId_44009",0.0221633920248942
"nflId_37110",0.0146122635882031
"nflId_43383",0.0145163143753883
"nflId_52942",0.0128345417185368
"nflId_52666",0.0127222900820424
"nflId_46160",0.0122430610826254
"nflId_43525",0.00965501608860762
"nflId_42356",0.0095579850334638
"nflId_37101",0.00939923880644318
"nflId_46542",0.00853533169977793
"nflId_55133",0.0039116372741045
"nflId_42350",0.00304937650326844
"nflId_41292",0.00302747904859433
"nflId_55125",0.00141252545088978
"nflId_42344",0.00135760552504964
