"Feature","promedio_gain"
"nflId_53959",0.325571934196507
"nflId_44947",0.185209686169745
"down",0.121047897131473
"gameClock_mod",0.109332795146656
"nflId_43584",0.0692573577577921
"yardsToGo",0.05256465141139
"diferencia",0.025584533989489
"absoluteYardlineNumber",0.0212785959484764
"nflId_44930",0.0191215787486196
"yardlineNumber",0.0181724057800606
"quarter",0.0147903565266262
"gameId",0.0112573287950151
"nflId_52443",0.00775881034836119
"nflId_52529",0.00659488253844717
"nflId_47791",0.00397276115552796
"nflId_53541",0.00298332594970218
"nflId_48680",0.00264056959430555
"nflId_48707",0.00228305945424869
"nflId_46679",0.00204464230482044
"nflId_46130",0.00110738412349956
"nflId_45721",0.000545603010256398
"nflId_52483",0.000311181770479297
