"Feature","promedio_gain"
"gameClock_mod",0.247898831908619
"yardsToGo",0.117073872213908
"yardlineNumber",0.108925812825102
"diferencia",0.108702505063589
"down",0.0859946296465883
"absoluteYardlineNumber",0.0844724089463714
"gameId",0.0372174957743901
"quarter",0.0292521528026361
"nflId_52581",0.0228887045321802
"nflId_46113",0.0171865395172901
"nflId_54536",0.0146031004228633
"nflId_47904",0.0135202706089375
"nflId_47815",0.0131360991294396
"nflId_44068",0.0108968151278139
"nflId_47856",0.00969317525566277
"nflId_53468",0.00955170392491515
"nflId_46522",0.00939773535697746
"nflId_52457",0.00857439883409045
"nflId_53646",0.0076148018405737
"nflId_41324",0.00654672391171875
"nflId_48207",0.00611968505471849
"nflId_54668",0.00526850672743806
"nflId_43345",0.00505408483690273
"nflId_53580",0.00459977642185099
"nflId_40149",0.00448689085102049
"nflId_53586",0.00390340704247975
"nflId_52451",0.0032702188349543
"nflId_46276",0.00306003825922122
"nflId_54784",0.00285259767807065
"nflId_38553",0.00137153287424714
"nflId_48159",0.000540200970292178
