"Feature","promedio_gain"
"nflId_53633",0.139288619894513
"gameClock_mod",0.127010756768025
"diferencia",0.108201072765656
"gameId",0.0860713380295272
"yardlineNumber",0.084008101770318
"yardsToGo",0.0795953991505492
"down",0.0765538543254853
"nflId_46170",0.0698791950902179
"quarter",0.0664265440771507
"absoluteYardlineNumber",0.0550712027683226
"nflId_52858",0.0297843975714261
"nflId_44901",0.0241740761141698
"nflId_46070",0.0184769002776076
"nflId_53512",0.0161072170366793
"nflId_44820",0.00874700306086549
"nflId_44882",0.00581322477211854
"nflId_45159",0.00529910693566884
"nflId_46284",0.00268060828788648
"nflId_53488",0.00188995826620792
"nflId_43808",0.000499673929933141
