"Feature","promedio_gain"
"down",0.17219636433888
"nflId_46094",0.150064551456964
"yardsToGo",0.136503565660358
"nflId_43344",0.110929632537703
"nflId_52673",0.108502177905572
"gameClock_mod",0.0713937455678055
"nflId_52441",0.0682512293655074
"nflId_52499",0.033572440125373
"diferencia",0.0317607118591922
"nflId_44860",0.0316158029836923
"yardlineNumber",0.0212260058734896
"absoluteYardlineNumber",0.0207321856379956
"gameId",0.0168582766317655
"quarter",0.0130543766146675
"nflId_44927",0.00991588891621661
"nflId_53434",0.00165069476545367
"nflId_44990",0.00151510849553551
"nflId_43495",0.00121617081787398
