"Feature","promedio_gain"
"absoluteYardlineNumber",0.121582440398969
"gameClock_mod",0.121125347511602
"yardsToGo",0.0921745958911067
"diferencia",0.0860804315868845
"down",0.0844997084571529
"nflId_48541",0.0775778350115686
"nflId_44912",0.0595399094645575
"yardlineNumber",0.0502389452629586
"nflId_45185",0.0415497291613095
"gameId",0.0395543170234826
"nflId_54515",0.0387447192241984
"quarter",0.025544794034772
"nflId_48097",0.0242549460836317
"nflId_37213",0.0231363467097597
"nflId_54602",0.0223735656526494
"nflId_46092",0.0175051675686534
"nflId_47870",0.0167845311433413
"nflId_42363",0.0160452050901469
"nflId_53444",0.0120998694426997
"nflId_42357",0.00741214003073896
"nflId_43324",0.00639396363930409
"nflId_53549",0.0053069114199945
"nflId_42883",0.00330478081327429
"nflId_41069",0.00267058763713742
"nflId_54494",0.0024529310013669
"nflId_47884",0.00215397972498912
