"Feature","promedio_gain"
"nflId_42302",0.456498607159629
"yardsToGo",0.171457568543793
"gameClock_mod",0.13574710673532
"down",0.0597419966308669
"yardlineNumber",0.0458581199722188
"absoluteYardlineNumber",0.0207343830571557
"quarter",0.0196257790158395
"nflId_38696",0.0155409255485575
"diferencia",0.015027083150002
"nflId_53707",0.0115565743544729
"nflId_44835",0.010992909777907
"nflId_46116",0.00901494764834948
"nflId_44849",0.00813923241869993
"nflId_52733",0.00538775468196248
"nflId_45785",0.00429392982511675
"nflId_52524",0.00342969491580702
"gameId",0.00298356049591318
"nflId_53454",0.00245039402218238
"nflId_41665",0.00141480110765265
"nflId_53574",0.000533745218317434
"nflId_52708",0.000519624517581119
