"Feature","promedio_gain"
"gameClock_mod",0.180696121073925
"yardsToGo",0.118268502664129
"absoluteYardlineNumber",0.0966439770670377
"yardlineNumber",0.0910946970933457
"down",0.087654879801504
"diferencia",0.0795881330930302
"nflId_42412",0.0759391273123384
"quarter",0.0501261531205695
"gameId",0.0497467490077341
"nflId_52541",0.031567872291335
"nflId_52552",0.0262326046485552
"nflId_46189",0.022838312988966
"nflId_53485",0.0162776529226912
"nflId_40026",0.0152016033944946
"nflId_54698",0.0117186956707827
"nflId_54506",0.00912477636807886
"nflId_47847",0.00810709975128157
"nflId_47907",0.00727998593483494
"nflId_47803",0.00697631178584526
"nflId_41310",0.00583298284710155
"nflId_46096",0.00347473295895479
"nflId_43537",0.00170633213559806
"nflId_48119",0.00134873862752191
"nflId_52477",0.0011827762363616
"nflId_47987",0.000717624709636388
"nflId_45056",0.000580958029220632
"nflId_54006",0.000202672733759484
