"Feature","promedio_gain"
"nflId_53591",0.143401088590184
"yardsToGo",0.139368164969286
"gameClock_mod",0.0933610588013421
"down",0.0834394088456395
"gameId",0.0750821872732844
"yardlineNumber",0.0665951881171754
"diferencia",0.061508416601775
"nflId_44874",0.0527031547244135
"nflId_42511",0.0488422202287999
"absoluteYardlineNumber",0.0373085925377333
"nflId_40011",0.0360716423928874
"nflId_54519",0.0327035294291785
"nflId_41325",0.0323129562011117
"nflId_46243",0.0322324360019851
"quarter",0.0286042362162667
"nflId_54716",0.0175151418121261
"nflId_52440",0.00907323601833733
"nflId_47839",0.00502154631819705
"nflId_48683",0.00407538486216996
"nflId_47999",0.00145131152914104
"nflId_53655",0.000568435625801654
"nflId_46213",0.000526650244917927
