"Feature","promedio_gain"
"diferencia",0.133648305690485
"gameClock_mod",0.124310331285531
"down",0.123025749549351
"yardsToGo",0.108643180821173
"yardlineNumber",0.103579361360725
"absoluteYardlineNumber",0.0795200448923049
"nflId_52598",0.0439015882589696
"gameId",0.0399239680024578
"quarter",0.0381907108790024
"nflId_46377",0.0331897503066993
"nflId_52625",0.0272705722183068
"nflId_47819",0.023113957836178
"nflId_40078",0.020176351741519
"nflId_44959",0.0195076247292943
"nflId_35443",0.0166168971564344
"nflId_53432",0.0154455873795119
"nflId_53584",0.0130999282581257
"nflId_42428",0.00962871373783556
"nflId_46256",0.00855053524388672
"nflId_41291",0.00652358549860324
"nflId_45069",0.00632413626926648
"nflId_46331",0.00369730167423199
"nflId_54599",0.00121079943603286
"nflId_52561",0.00117455807950789
"nflId_44820",0.000719120884495718
"nflId_46078",0.000232614181506824
