"Feature","promedio_gain"
"nflId_46111",0.206471930564842
"yardsToGo",0.193615210004829
"gameClock_mod",0.121565779213075
"nflId_46192",0.108762958347933
"down",0.107868953082363
"yardlineNumber",0.0364594028734747
"absoluteYardlineNumber",0.0364100561261769
"diferencia",0.0347957940345392
"nflId_53435",0.0326597078338862
"nflId_53510",0.0316928510602337
"nflId_48233",0.0202696019858347
"nflId_43454",0.0194324675094547
"gameId",0.0121327917343067
"nflId_52413",0.00861362811528652
"nflId_47820",0.00475521702048706
"nflId_54712",0.00392591924821789
"nflId_46671",0.00357437037574954
"nflId_42718",0.00349231833931599
"nflId_54931",0.00323368436334546
"quarter",0.00206255813873803
"nflId_54938",0.00173937059160191
"nflId_46203",0.00162680482685418
"nflId_40023",0.00141157106187522
"nflId_45900",0.00124143955052784
"nflId_46377",0.000969070425906931
"nflId_43447",0.000875886634101329
"nflId_48017",0.000742760046276829
"nflId_46277",0.000697186610835144
"nflId_53861",0.00067749916293171
"nflId_52426",0.000669564602703889
"nflId_41258",0.000633463383702042
"nflId_53471",0.000203554708434351
