"Feature","promedio_gain"
"gameClock_mod",0.144582761901818
"diferencia",0.110832601334866
"nflId_53633",0.109832608765445
"absoluteYardlineNumber",0.0831810544501257
"quarter",0.0772049801392325
"yardlineNumber",0.0764275695580826
"gameId",0.0759513075876557
"yardsToGo",0.0754996670530939
"down",0.0721864172253565
"nflId_46170",0.0720194340211407
"nflId_52858",0.0261191313216484
"nflId_44901",0.0206736145028057
"nflId_53512",0.0135111937409204
"nflId_46070",0.0127556695016161
"nflId_44820",0.00912860703477951
"nflId_53488",0.00854761313975258
"nflId_44882",0.00514593698503787
"nflId_45159",0.00479000816686921
"nflId_46284",0.00370874668705773
"nflId_43808",0.00222641799350017
