"Feature","promedio_gain"
"gameClock_mod",0.182257001039861
"yardlineNumber",0.136058770558408
"yardsToGo",0.1179145217533
"absoluteYardlineNumber",0.111699201773954
"diferencia",0.100075959298461
"down",0.0788874093397071
"quarter",0.0404661148805258
"gameId",0.0354384146710311
"nflId_47853",0.0341694730729952
"nflId_52460",0.0268806679949332
"nflId_52465",0.0167385743116492
"nflId_47880",0.0166011458406215
"nflId_46158",0.0148112356608887
"nflId_46830",0.0148104172867509
"nflId_46338",0.0143582864117051
"nflId_53678",0.0137308701502805
"nflId_40089",0.0119942022319248
"nflId_47952",0.00987085331339241
"nflId_46180",0.00752800960394557
"nflId_46376",0.00368900479330303
"nflId_41290",0.00366591751272917
"nflId_52544",0.00280508939118264
"nflId_42837",0.00270030100539904
"nflId_53868",0.00209597041298933
"nflId_43399",0.000976344711111055
"nflId_48766",0.000652784305918509
"nflId_48786",0.000494897406310336
"nflId_55145",0.000272603640997206
