"Feature","promedio_gain"
"yardsToGo",0.1727380349735
"down",0.133415970183212
"gameClock_mod",0.133221457976249
"yardlineNumber",0.130140280065527
"absoluteYardlineNumber",0.062499301244971
"gameId",0.0526037109564323
"quarter",0.052593686454855
"nflId_41808",0.0418218500579573
"diferencia",0.0388601903133924
"nflId_54042",0.0314260063248679
"nflId_45355",0.0258181772083874
"nflId_53612",0.0217375698372122
"nflId_48374",0.0197219146959831
"nflId_54473",0.014273058591547
"nflId_39975",0.0112644580470855
"nflId_53433",0.0101066770577998
"nflId_48723",0.00826895165402968
"nflId_45550",0.00747250760981008
"nflId_46992",0.0071196820502398
"nflId_42899",0.00627202050009178
"nflId_54616",0.00566297874808126
"nflId_42486",0.00439733582821237
"nflId_52489",0.00386720775691614
"nflId_52486",0.00198415697939439
"nflId_46282",0.00163394092244097
"nflId_54038",0.00107887396180316
