"Feature","promedio_gain"
"nflId_43722",0.434022148446778
"nflId_52474",0.0907607736216078
"gameClock_mod",0.067110718559772
"nflId_54563",0.0623636244299123
"quarter",0.0617212942477133
"down",0.0524784309380257
"diferencia",0.0422449426654633
"absoluteYardlineNumber",0.0421915942485257
"yardsToGo",0.0325959879102099
"gameId",0.0303070954500506
"nflId_46362",0.0251072320398027
"yardlineNumber",0.0218422636255933
"nflId_41321",0.00922964331942204
"nflId_54846",0.0083423219709662
"nflId_54481",0.00600248492856743
"nflId_41349",0.00479426536364394
"nflId_41563",0.00201936621727287
"nflId_53553",0.00188654706869627
"nflId_52516",0.00173699247770442
"nflId_53480",0.00173069962625948
"nflId_54614",0.000639142171522827
"nflId_43291",0.000552232366730842
"nflId_44852",0.000537859282022884
"nflId_45012",0.00048606377172902
"nflId_41707",0.000425973706685951
"nflId_42831",0.000397695188761634
