"Feature","promedio_gain"
"gameClock_mod",0.182112976654073
"yardsToGo",0.116067292922624
"absoluteYardlineNumber",0.0996576971452686
"yardlineNumber",0.0902200557179551
"down",0.0858939270685329
"nflId_42412",0.0775814662849977
"diferencia",0.0771984365731223
"quarter",0.0522685322474862
"gameId",0.049258686539378
"nflId_52541",0.0318893533781753
"nflId_52552",0.0269832870566629
"nflId_46189",0.0224013936967123
"nflId_40026",0.0159251846425484
"nflId_53485",0.0155248488986
"nflId_54698",0.0124471836257523
"nflId_54506",0.00915110960203092
"nflId_47847",0.00791200784687435
"nflId_47907",0.0073405770386022
"nflId_47803",0.00627152387246093
"nflId_41310",0.00573263124123202
"nflId_46096",0.00328763949698977
"nflId_43537",0.00143198104833895
"nflId_48119",0.000904823345022279
"nflId_45056",0.000883039332323134
"nflId_47987",0.000799968155690506
"nflId_52477",0.000750112502236542
"nflId_54006",0.000173773443848411
