"Feature","promedio_gain"
"yardsToGo",0.254980698586119
"down",0.193416687619114
"gameClock_mod",0.130442337185379
"nflId_54518",0.0936935329529929
"diferencia",0.0843549642623305
"nflId_46173",0.0433119193695021
"absoluteYardlineNumber",0.0364010013231316
"yardlineNumber",0.0336130005694711
"quarter",0.0322219276059728
"nflId_52449",0.0204753348811093
"nflId_53556",0.0184561909904211
"nflId_54542",0.0129920067936052
"gameId",0.0128678057863859
"nflId_52557",0.0127865426995857
"nflId_47842",0.00609248856292257
"nflId_53677",0.00414141482909371
"nflId_54538",0.0034370880424466
"nflId_38683",0.00203394683524943
"nflId_53658",0.00123070523760974
"nflId_44792",0.000825170561606252
"nflId_33084",0.000807803043624668
"nflId_52442",0.000784870339217387
"nflId_48118",0.000749635775131021
"nflId_52620",0.000714392581964842
"nflId_53703",0.000611005582686077
"nflId_43307",0.000463136447099489
"nflId_46367",0.00044049122678174
"nflId_53647",0.000408087355663851
"nflId_46275",0.000329023518515515
