"Feature","promedio_gain"
"nflId_54683",0.196776994624603
"yardsToGo",0.164803485913972
"gameClock_mod",0.128185740165497
"down",0.1103250338474
"diferencia",0.097286515418832
"yardlineNumber",0.0556889538958306
"absoluteYardlineNumber",0.0517881754098221
"gameId",0.046617508975859
"quarter",0.0370670806406274
"nflId_54571",0.0306046992119926
"nflId_47991",0.0220868303900457
"nflId_54556",0.0118996593175354
"nflId_42369",0.0115587547771594
"nflId_44816",0.00985632343845254
"nflId_44896",0.00733214625534383
"nflId_46263",0.00731824753297874
"nflId_42377",0.00346898752747755
"nflId_42033",0.0017568433451906
"nflId_41667",0.00120453593220143
"nflId_54522",0.00115182795674451
"nflId_53027",0.00112921391073244
"nflId_53009",0.0010576810173384
"nflId_37079",0.000879381623180019
"nflId_41233",0.000824962949245671
"nflId_37118",0.000486577477269332
