"Feature","promedio_gain"
"gameClock_mod",0.181928060187727
"down",0.138496627035437
"nflId_54594",0.123915399122392
"yardsToGo",0.112514489587513
"yardlineNumber",0.0799708812159556
"diferencia",0.0789503225370597
"absoluteYardlineNumber",0.0508901664876012
"gameId",0.0415697657663154
"nflId_46150",0.0363061351024571
"nflId_52425",0.0344705657511702
"quarter",0.0246600461191015
"nflId_47911",0.0227669341207104
"nflId_53667",0.0216073005697235
"nflId_55158",0.0107792965047252
"nflId_47873",0.00781391206086982
"nflId_43293",0.00674611217938109
"nflId_43424",0.00645236786208801
"nflId_55157",0.00620528360750302
"nflId_45536",0.00471162114774135
"nflId_54553",0.00291328347388142
"nflId_45052",0.00253327369373178
"nflId_29550",0.00197005636726855
"nflId_46206",0.00166939444169625
"nflId_53608",0.00115326956984777
"nflId_55151",0.000883074183764226
