"Feature","promedio_gain"
"gameClock_mod",0.170042882159508
"diferencia",0.140899941189274
"yardsToGo",0.107377860067078
"down",0.101520484741119
"absoluteYardlineNumber",0.0824548865953215
"yardlineNumber",0.0734957265270412
"nflId_54475",0.0627254363349408
"gameId",0.0565549478662726
"quarter",0.0495962221235302
"nflId_46279",0.0269528618339596
"nflId_54501",0.0226940410118513
"nflId_42500",0.0180228770415635
"nflId_46226",0.0127422959609096
"nflId_53463",0.0112486929808649
"nflId_44817",0.0105471500621223
"nflId_53536",0.0102744269592126
"nflId_52467",0.00756663880034029
"nflId_48513",0.00568281028368619
"nflId_48657",0.00471430307965422
"nflId_33099",0.00436867453638225
"nflId_54576",0.00410563411861194
"nflId_53443",0.0032006986012565
"nflId_33107",0.00280272085973567
"nflId_42364",0.00279943315515164
"nflId_43586",0.0026825846731244
"nflId_53431",0.00252064842928387
"nflId_45024",0.00206447852600528
"nflId_47969",0.00203045102024051
"nflId_52733",0.00199015910693849
"nflId_54566",0.00029345309287062
