"Feature","promedio_gain"
"gameClock_mod",0.215457173237318
"down",0.123365443996403
"yardlineNumber",0.106044648401398
"nflId_54594",0.0984290141001743
"yardsToGo",0.0875071236881649
"diferencia",0.0739076815487929
"absoluteYardlineNumber",0.0646819589998622
"quarter",0.045567727260184
"gameId",0.0405151808513213
"nflId_46150",0.0235834845275248
"nflId_53667",0.0199155094856029
"nflId_47911",0.018429199251392
"nflId_52425",0.0182977833274721
"nflId_47873",0.0144807569762241
"nflId_45052",0.00854485070146301
"nflId_46206",0.0084228189329738
"nflId_29550",0.00795326127910561
"nflId_43293",0.00757385921091858
"nflId_55157",0.00750294481113054
"nflId_43424",0.00569826663152433
"nflId_45536",0.00239907295819458
"nflId_54553",0.00094949477425439
"nflId_55158",0.000577429076085199
"nflId_52934",0.000195315972514425
