"Feature","promedio_gain"
"yardsToGo",0.154510970370992
"gameClock_mod",0.134801271955414
"nflId_45268",0.112271669547631
"absoluteYardlineNumber",0.0844251128841524
"yardlineNumber",0.0841974556155637
"gameId",0.0646806388027552
"diferencia",0.0455622888191718
"down",0.0421273300998466
"quarter",0.0332224106811536
"nflId_43415",0.0270617950159474
"nflId_47852",0.0232083171359901
"nflId_54604",0.0220456310405502
"nflId_46437",0.020959696619758
"nflId_43362",0.0204795599893595
"nflId_53456",0.0193268409200136
"nflId_52500",0.0178334474247774
"nflId_48220",0.012610301213321
"nflId_52463",0.0117306976882559
"nflId_42469",0.0116144988075705
"nflId_42514",0.011447013803719
"nflId_54575",0.0106702844976203
"nflId_52609",0.00805860457736808
"nflId_46155",0.0071667150525121
"nflId_41245",0.00637508642757223
"nflId_41295",0.00464026762195031
"nflId_47896",0.00421925587010055
"nflId_43295",0.00298390053310416
"nflId_53560",0.00184579451864227
"nflId_33130",0.000308643822373016
