"Feature","promedio_gain"
"yardsToGo",0.288413288196955
"down",0.216155129971111
"gameClock_mod",0.135997885496464
"yardlineNumber",0.0931160902973991
"nflId_43845",0.0508988693059779
"diferencia",0.0443946578716867
"quarter",0.0397624476098262
"absoluteYardlineNumber",0.0390258557616989
"nflId_54520",0.0350405427735692
"nflId_39983",0.0119181767357194
"nflId_42398",0.0110319040148292
"nflId_39965",0.00963729389126661
"nflId_42476",0.00862411325243118
"nflId_52630",0.00539241225327853
"nflId_46526",0.0036073656499791
"nflId_39973",0.00292599587711153
"nflId_37077",0.00227840708336885
"nflId_47821",0.00166248434165441
"nflId_47808",0.00139910135101821
"nflId_52778",0.001348431147623
"gameId",0.00103650502788501
"nflId_44917",0.000879315350259786
"nflId_48646",0.000335617456465063
"nflId_44949",0.000332178418771937
"nflId_37130",6.64263894424965e-05
"nflId_53478",1.37079431727492e-06
