"Feature","promedio_gain"
"gameClock_mod",0.17394113174217
"nflId_53959",0.150482702739058
"nflId_44947",0.111057782455849
"down",0.0887754114067481
"yardlineNumber",0.0713603236322331
"yardsToGo",0.0673053817438282
"diferencia",0.0640386611097827
"absoluteYardlineNumber",0.0611924471754464
"nflId_43584",0.0530831337855172
"nflId_44930",0.0263326376306365
"quarter",0.0231139742740972
"gameId",0.0194441724720261
"nflId_47791",0.0170062616612718
"nflId_52529",0.0164916270528268
"nflId_52443",0.0137205752576168
"nflId_48680",0.00971089998635861
"nflId_46130",0.00933318095743357
"nflId_53541",0.008977973551296
"nflId_46679",0.00643173175688783
"nflId_45721",0.00396292393061014
"nflId_52483",0.0034877153278676
"nflId_48707",0.00199658524222675
