"Feature","promedio_gain"
"nflId_42302",0.218618572965935
"gameClock_mod",0.192982672121228
"yardsToGo",0.162772721530976
"yardlineNumber",0.0881794900082541
"absoluteYardlineNumber",0.0681448226378366
"down",0.0525131161534663
"diferencia",0.0514127394021841
"gameId",0.0259435164781534
"quarter",0.024101673204806
"nflId_38696",0.0205190452832584
"nflId_44835",0.0175184608508426
"nflId_44849",0.0164653160096451
"nflId_46116",0.0117723823634049
"nflId_52733",0.0100080446741261
"nflId_53454",0.00880997500758107
"nflId_53707",0.00862514517969963
"nflId_45785",0.00716100800546882
"nflId_52708",0.00474192075781137
"nflId_41665",0.00299175921419597
"nflId_44978",0.00291613166766575
"nflId_53574",0.00280484877740733
"nflId_52524",0.00249225358514539
