"Feature","promedio_gain"
"gameClock_mod",0.134115043161602
"yardsToGo",0.107950908673675
"nflId_54476",0.106291036111527
"diferencia",0.0896885931531402
"down",0.079924503288236
"yardlineNumber",0.0704456100625778
"nflId_52513",0.0440642393709699
"absoluteYardlineNumber",0.0435428207207724
"nflId_44009",0.0312700604981694
"nflId_53098",0.0302854447869194
"nflId_43336",0.0270869216886312
"gameId",0.0249858870455184
"nflId_44879",0.0239901618076938
"nflId_45244",0.0199141870315697
"nflId_52942",0.0197730156724876
"quarter",0.0195306195994578
"nflId_43525",0.019210953018551
"nflId_46160",0.0161157216992181
"nflId_52666",0.0155255098146723
"nflId_37110",0.0122796681697537
"nflId_43383",0.0116156228712185
"nflId_37101",0.008763581673481
"nflId_42356",0.00711542467385285
"nflId_42350",0.00669931431447959
"nflId_52762",0.00661705003723069
"nflId_55133",0.00577728726125464
"nflId_46542",0.00384097487298762
"nflId_40129",0.00309984859733851
"nflId_41292",0.00303153824263056
"nflId_53932",0.00294192196901095
"nflId_55125",0.00246732376608226
"nflId_42344",0.00123443523401096
"nflId_47831",0.000886818083723519
"nflId_48415",0.000383600242059284
