"Feature","promedio_gain"
"nflId_47924",0.152974105741866
"down",0.138382308563932
"absoluteYardlineNumber",0.108355117022242
"diferencia",0.0932267854342254
"yardlineNumber",0.0860660215159906
"nflId_54517",0.0839547882004427
"gameClock_mod",0.0796343936994252
"nflId_48988",0.0742670938933999
"yardsToGo",0.0555546354716175
"gameId",0.0536411988765814
"nflId_53484",0.0223703525227931
"quarter",0.018277416127451
"nflId_44814",0.0177945796131623
"nflId_47849",0.0077330582515454
"nflId_54485",0.006992917534092
"nflId_52457",0.00105728595531228
"nflId_54905",0.000201222797208561
