"Feature","promedio_gain"
"nflId_54572",0.167120744983448
"yardsToGo",0.164367001578908
"nflId_46167",0.10191079809621
"gameClock_mod",0.064060039814511
"nflId_41246",0.0592693047939459
"yardlineNumber",0.0590149936836075
"nflId_40138",0.0582550083712357
"down",0.0521064390244492
"gameId",0.0504339232814946
"nflId_55042",0.0493319720344527
"nflId_53576",0.0484503633374391
"diferencia",0.0246848018871364
"absoluteYardlineNumber",0.0229280153413783
"nflId_41630",0.0164639685432701
"nflId_45064",0.0152452147665589
"nflId_45339",0.0119838111720425
"nflId_44831",0.0110718074550865
"nflId_41293",0.00533236112180679
"nflId_43396",0.00511388222532405
"quarter",0.00407604200968143
"nflId_53518",0.00319939151808769
"nflId_46224",0.00260194947490157
"nflId_42372",0.00227209064321758
"nflId_42410",0.00175685416235901
