"Feature","promedio_gain"
"nflId_45094",0.217198171184551
"down",0.185179920789484
"gameClock_mod",0.177183099702138
"yardlineNumber",0.112928170164914
"diferencia",0.0672501826485724
"yardsToGo",0.0651216283169902
"nflId_47833",0.0558292307007608
"absoluteYardlineNumber",0.0518248645631492
"quarter",0.032612509620892
"gameId",0.0112995826566155
"nflId_44853",0.010246298099204
"nflId_47885",0.00785900518652664
"nflId_40488",0.00478590535337126
"nflId_43971",0.00173940535043661
"nflId_47791",0.00172585295827243
"nflId_52584",0.000835568905879736
