"Feature","promedio_gain"
"gameClock_mod",0.147702742157518
"yardlineNumber",0.143393464744757
"yardsToGo",0.117790974260477
"diferencia",0.103210166305033
"absoluteYardlineNumber",0.0983684252315475
"down",0.0931149525681742
"gameId",0.0473208752380936
"quarter",0.0465188538304248
"nflId_52460",0.0374955809088338
"nflId_47853",0.0365102267394315
"nflId_52465",0.0194448327004699
"nflId_47880",0.0176097950721899
"nflId_46158",0.014039810334994
"nflId_46830",0.0132551873865301
"nflId_53678",0.0119495572865362
"nflId_40089",0.0108525686210236
"nflId_47952",0.0108070951109937
"nflId_46338",0.00986893607645143
"nflId_46180",0.00753546141174878
"nflId_46376",0.00562762468928143
"nflId_52544",0.00321520725760786
"nflId_41290",0.00192086671214983
"nflId_53868",0.00175715165199074
"nflId_42837",0.00164758246617732
"nflId_43399",0.00120529922655186
"nflId_48786",0.000737853816719295
