"Feature","promedio_gain"
"gameClock_mod",0.166207527266025
"yardsToGo",0.137408047867936
"yardlineNumber",0.128118544768538
"down",0.117033743463596
"absoluteYardlineNumber",0.101586629087865
"diferencia",0.0831427571876805
"nflId_45798",0.0754223000597327
"gameId",0.0371814005768868
"quarter",0.0268118282074747
"nflId_52523",0.0215862451383669
"nflId_46104",0.0169880083906539
"nflId_53640",0.0159619918558668
"nflId_44898",0.0141484199703824
"nflId_54564",0.0128667098264046
"nflId_42347",0.0127322080065695
"nflId_46235",0.0061177654788618
"nflId_52595",0.00582350566524154
"nflId_54667",0.00515584625086297
"nflId_53520",0.00339604941385713
"nflId_44841",0.0024362546307605
"nflId_43297",0.00242740770073358
"nflId_53539",0.00237960770975613
"nflId_47901",0.00209296755417347
"nflId_42503",0.00206963228137358
"nflId_45339",0.000582971718111339
"nflId_53897",0.000519303168686431
