"Feature","promedio_gain"
"gameClock_mod",0.135021656627316
"nflId_48475",0.125555755625661
"yardsToGo",0.108417601859611
"yardlineNumber",0.102176977017501
"down",0.101989564934489
"nflId_48489",0.0659866091991995
"diferencia",0.0619571895562341
"absoluteYardlineNumber",0.0609125443196665
"quarter",0.0569655883189242
"nflId_46797",0.0425896248783487
"gameId",0.024742072591304
"nflId_54472",0.0186834704286983
"nflId_46309",0.0170301939536387
"nflId_46071",0.0114565355356055
"nflId_52514",0.0105124651124292
"nflId_47954",0.0105046915111345
"nflId_54508",0.0103009709223426
"nflId_45186",0.00847605244054391
"nflId_53727",0.00846076525332951
"nflId_44003",0.00761469145469308
"nflId_54577",0.00735888305011739
"nflId_54532",0.00577877865328552
"nflId_43329",0.00272721619751131
"nflId_52551",0.00189519877889832
"nflId_53449",0.00158118860732662
"nflId_44908",0.000690323032924835
