"Feature","promedio_gain"
"gameClock_mod",0.192807315516402
"diferencia",0.0954443619345633
"yardlineNumber",0.0908320427232737
"absoluteYardlineNumber",0.0876624081438714
"yardsToGo",0.0668225921516206
"down",0.0629576817043674
"nflId_30842",0.0616201210977855
"gameId",0.0584192160464842
"quarter",0.0450950109777755
"nflId_52614",0.0300041100998142
"nflId_45635",0.0270392370886233
"nflId_52470",0.0222411327204937
"nflId_44995",0.0195141998194216
"nflId_37139",0.0190245563400933
"nflId_40057",0.0180407320892656
"nflId_54597",0.0175585874772302
"nflId_54499",0.0110226380948803
"nflId_54723",0.0104960563737878
"nflId_53514",0.00990109829940762
"nflId_48181",0.00871681935434226
"nflId_46705",0.00858954588014773
"nflId_52616",0.00790778260909751
"nflId_41230",0.00763214961364875
"nflId_52502",0.00631618714921488
"nflId_54605",0.00591757870586625
"nflId_53571",0.00454862434340126
"nflId_47827",0.00251604592491266
"nflId_52600",0.000870518400212687
"nflId_47970",0.000568701160015437
