"Feature","promedio_gain"
"yardsToGo",0.239402172628638
"nflId_45268",0.220573657806643
"down",0.0798822267053434
"gameId",0.0662144488571662
"nflId_47852",0.0587175537988013
"nflId_46437",0.0561612317441121
"diferencia",0.0396742802534194
"yardlineNumber",0.0396244969309199
"nflId_54604",0.0298233478111629
"gameClock_mod",0.0280026106815173
"nflId_53456",0.0242751074469462
"nflId_43362",0.0240250521865411
"nflId_42514",0.0205498488685472
"nflId_42469",0.0138025725248175
"absoluteYardlineNumber",0.0116311755499982
"nflId_43415",0.0111486779799377
"quarter",0.0109116812563393
"nflId_46155",0.00976378525509308
"nflId_52609",0.00760595327765873
"nflId_52463",0.00357714756480634
"nflId_43295",0.00247710503529199
"nflId_52500",0.00162437377186764
"nflId_47896",0.00104924577232994
"nflId_48220",0.000741615227494182
"nflId_54575",0.000623918212568357
"nflId_41245",0.000516279257587147
