"Feature","promedio_gain"
"gameClock_mod",0.158915569605343
"yardsToGo",0.129793020679689
"yardlineNumber",0.104131449447802
"absoluteYardlineNumber",0.102102870846424
"down",0.098501024741361
"nflId_42412",0.0802602598559606
"diferencia",0.0747748013127539
"gameId",0.0471477962661648
"nflId_46189",0.0408487588773923
"quarter",0.029126646992659
"nflId_52552",0.0275248304942594
"nflId_52541",0.0208405986474296
"nflId_54698",0.018126514436763
"nflId_53485",0.011281483323535
"nflId_40026",0.0102942570719319
"nflId_48119",0.00902137267320229
"nflId_47907",0.00886567215920257
"nflId_47847",0.00846386910235699
"nflId_43537",0.00650389385245489
"nflId_54506",0.00512784970572662
"nflId_47987",0.00388698953133685
"nflId_45056",0.00252669215598451
"nflId_41310",0.00249005026540775
"nflId_46096",0.00183564771069346
"nflId_52477",0.00163804415611142
"nflId_47803",0.00135201013556014
"nflId_54006",0.000270392114774584
