"Feature","promedio_gain"
"gameClock_mod",0.202517970889828
"yardsToGo",0.108940867281888
"yardlineNumber",0.0986395590071683
"nflId_54572",0.0897447507360667
"absoluteYardlineNumber",0.0771998337617227
"down",0.0623968519119195
"gameId",0.054939161553031
"diferencia",0.0481174955878057
"nflId_46167",0.0433733126878584
"nflId_53576",0.0374181976926957
"nflId_41246",0.0343353362509251
"nflId_44831",0.0284700750880502
"quarter",0.0260917553696404
"nflId_43396",0.0180614210138242
"nflId_45339",0.0153232010747715
"nflId_55042",0.0140188610454949
"nflId_45064",0.0114425984622567
"nflId_53518",0.00986081402619299
"nflId_41630",0.00747170308866521
"nflId_40138",0.00364392851868464
"nflId_42372",0.00361134397491448
"nflId_41293",0.00309840233060292
"nflId_54480",0.00128255864599246
