"Feature","promedio_gain"
"gameClock_mod",0.201248338880378
"nflId_46111",0.151925267684707
"yardsToGo",0.108948107200743
"down",0.0882286702228023
"yardlineNumber",0.0802770586451232
"absoluteYardlineNumber",0.0777925372500377
"diferencia",0.0699821086596478
"nflId_46192",0.0478132670060558
"quarter",0.0325062445903191
"gameId",0.03141915983341
"nflId_53435",0.0280200872061404
"nflId_46671",0.0192628033982855
"nflId_43454",0.0126301039662226
"nflId_42718",0.0120390791462031
"nflId_48233",0.0114720594784285
"nflId_52413",0.00742490983882871
"nflId_46203",0.00418794774670163
"nflId_53510",0.00384446696677677
"nflId_47820",0.00350632644744304
"nflId_54712",0.0026244024217689
"nflId_43447",0.00138823640997566
"nflId_53861",0.00135005927681423
"nflId_40023",0.000958051186033989
"nflId_46277",0.000915704476167515
"nflId_41258",0.000235002060985942
