"Feature","promedio_gain"
"yardsToGo",0.304601571079738
"down",0.300859590959237
"nflId_41808",0.100354688047572
"yardlineNumber",0.0750659156564313
"nflId_54042",0.0647265054306915
"nflId_45355",0.0477554815288344
"nflId_53612",0.0231106763525604
"nflId_54473",0.021362048177728
"gameClock_mod",0.01673921782195
"quarter",0.0155761813421547
"absoluteYardlineNumber",0.0120861546865193
"gameId",0.00649145922361381
"diferencia",0.00346206788437678
"nflId_42486",0.00339394400168915
"nflId_48374",0.0019637643643413
"nflId_53433",0.0019000436947391
"nflId_46992",0.00148049329898706
"nflId_48723",0.000793539062751727
