"Feature","promedio_gain"
"gameClock_mod",0.156059409532982
"yardlineNumber",0.144344270745326
"yardsToGo",0.11601086940281
"absoluteYardlineNumber",0.098806007089355
"diferencia",0.0978953088370479
"down",0.0916445850446147
"quarter",0.0466710533699298
"gameId",0.0393249308864268
"nflId_52460",0.0372153222314411
"nflId_47853",0.0357411281944325
"nflId_52465",0.0193521062813969
"nflId_46158",0.0173601909862519
"nflId_47880",0.0169827147922241
"nflId_53678",0.0145217786026877
"nflId_47952",0.0131075149090693
"nflId_46338",0.0123275838738942
"nflId_40089",0.0114300743200734
"nflId_46830",0.0113172974889211
"nflId_46180",0.0067737675428947
"nflId_46376",0.00593243693394171
"nflId_52544",0.00245327965404494
"nflId_53868",0.00221027540152545
"nflId_42837",0.00188622081112425
"nflId_41290",0.00183236046881887
"nflId_43399",0.00131540416126525
"nflId_48786",0.000569788707093195
