"Feature","promedio_gain"
"gameClock_mod",0.183003641862424
"yardlineNumber",0.140344833047219
"absoluteYardlineNumber",0.121164975402816
"yardsToGo",0.0919815165671475
"down",0.0799706997808917
"gameId",0.0652499187144873
"quarter",0.0627256745353344
"nflId_42569",0.0486364810690016
"nflId_42489",0.0311596806377111
"diferencia",0.0277304399524257
"nflId_54528",0.023685269875999
"nflId_44985",0.0234874890568891
"nflId_53079",0.0145253180129869
"nflId_53855",0.0126709283025286
"nflId_53522",0.0105481937819438
"nflId_47879",0.0103001371430332
"nflId_48011",0.00969407355273836
"nflId_47857",0.00951597383844184
"nflId_42392",0.00781597551026179
"nflId_39684",0.00578934815036079
"nflId_54613",0.00414045778958349
"nflId_40124",0.00407824183975397
"nflId_42448",0.0036489669198283
"nflId_42818",0.00330503888746863
"nflId_52536",0.00286045409545589
"nflId_52494",0.00193677893606156
"nflId_48512",0.000150230762768336
"nflId_53590",7.32706635580993e-05
