"Feature","promedio_gain"
"gameClock_mod",0.21984593355019
"yardlineNumber",0.143607883600438
"nflId_45094",0.127864224232958
"absoluteYardlineNumber",0.101275860618152
"down",0.098082834799238
"yardsToGo",0.0809319971695033
"diferencia",0.0622903068580821
"quarter",0.0466691404986738
"nflId_47833",0.0376334502281034
"gameId",0.0263949295862777
"nflId_40488",0.0198659765445685
"nflId_44853",0.0107119256434841
"nflId_52584",0.00762180537406792
"nflId_43971",0.00665554067743178
"nflId_47885",0.00578174045589379
"nflId_52725",0.00329426943072751
"nflId_52429",0.00147720176747011
"nflId_52430",0.00128123413235596
"nflId_47791",0.00101719168553776
