"Feature","promedio_gain"
"gameClock_mod",0.169616191707041
"nflId_54683",0.157310284235445
"yardsToGo",0.130184312469597
"diferencia",0.104508130543052
"down",0.0848241161043614
"yardlineNumber",0.0838215131036473
"absoluteYardlineNumber",0.0736173920020745
"gameId",0.0386004251977024
"quarter",0.0349207179748708
"nflId_54571",0.0233269218636501
"nflId_46263",0.0205211924723759
"nflId_54556",0.0172793427297097
"nflId_42369",0.0142641122682702
"nflId_47991",0.010537258499323
"nflId_44816",0.0103443524907197
"nflId_44896",0.00670973657793528
"nflId_37079",0.00378071270593325
"nflId_41233",0.00339395429202649
"nflId_53027",0.00333050353312169
"nflId_37118",0.00290121418766023
"nflId_42377",0.00159703863494078
"nflId_54522",0.00153187195922799
"nflId_53009",0.00151634023825376
"nflId_42033",0.00107233914169473
"nflId_41667",0.000390555265056125
"nflId_53558",9.94698023100032e-05
