"Feature","promedio_gain"
"gameClock_mod",0.151262640638499
"yardsToGo",0.142150371664355
"yardlineNumber",0.124338491402772
"down",0.121442037789032
"absoluteYardlineNumber",0.095227859149378
"diferencia",0.0890940665567163
"nflId_45798",0.0758491681309693
"gameId",0.0343667622293319
"quarter",0.0278062343021144
"nflId_52523",0.0214293071109459
"nflId_46104",0.0202982454892025
"nflId_53640",0.0195705952006708
"nflId_42347",0.0144881592495543
"nflId_44898",0.0144720954280478
"nflId_54564",0.0114477827268877
"nflId_46235",0.00875239733680994
"nflId_54667",0.00632089914900021
"nflId_52595",0.00520573583910701
"nflId_53520",0.00359945427613188
"nflId_44841",0.00327204310808655
"nflId_47901",0.00307032748897474
"nflId_43297",0.00202300854145811
"nflId_42503",0.00199468148405731
"nflId_53539",0.00156936891625034
"nflId_53897",0.00102961242800144
"nflId_45339",0.000562004466422095
