"Feature","promedio_gain"
"gameClock_mod",0.203208032459795
"nflId_43722",0.138351097872718
"yardlineNumber",0.11912934638939
"absoluteYardlineNumber",0.107182838253975
"diferencia",0.0670633725126426
"yardsToGo",0.057754998150563
"down",0.0534529702633007
"quarter",0.0519452406457651
"gameId",0.0415808910612173
"nflId_52474",0.0354711011905613
"nflId_46362",0.0251550356895811
"nflId_53553",0.022176348728575
"nflId_41349",0.0144491731449876
"nflId_41321",0.0132753786407577
"nflId_54563",0.0101945936421025
"nflId_54481",0.00981262770202198
"nflId_44852",0.00713619165637019
"nflId_54846",0.00552976796081325
"nflId_52516",0.00318533912811504
"nflId_53480",0.0029671298541331
"nflId_53687",0.00284897412713106
"nflId_43291",0.00202095729079381
"nflId_54614",0.00196851567736068
"nflId_43484",0.00154766559912556
"nflId_43339",0.00113532658588872
"nflId_47859",0.000691648242381152
"nflId_53511",0.000442751707776671
"nflId_41707",0.000322685822156609
