"Feature","promedio_gain"
"gameClock_mod",0.162592832274194
"yardlineNumber",0.106851432234083
"down",0.103579147045899
"yardsToGo",0.102948077601743
"absoluteYardlineNumber",0.0928995366096993
"diferencia",0.0787146143394864
"nflId_46094",0.0656647935210702
"nflId_52673",0.0621691956464819
"nflId_43344",0.0471056065853673
"gameId",0.0462035850141417
"nflId_52441",0.0454873895404104
"quarter",0.0352098699093719
"nflId_52499",0.0141662798777559
"nflId_44860",0.0123159440347702
"nflId_44990",0.00874356967750455
"nflId_43495",0.00642943404395044
"nflId_53434",0.00388801167336689
"nflId_44927",0.00348590858002498
"nflId_52588",0.00255879908893459
"nflId_48530",0.00191675541814684
"nflId_47835",0.00024056677182719
"nflId_48471",0.000110190101683423
