"Feature","promedio_gain"
"gameClock_mod",0.190685776982013
"nflId_42721",0.130171559492562
"down",0.121326186721365
"yardsToGo",0.087176010145313
"yardlineNumber",0.0654780805165754
"absoluteYardlineNumber",0.0583995391339995
"nflId_48096",0.0483969128620725
"nflId_52526",0.0381987914308445
"diferencia",0.0360979059900527
"gameId",0.0264606248095277
"quarter",0.0249229511585941
"nflId_42358",0.0196662121023034
"nflId_46461",0.0196158929278888
"nflId_52423",0.0186959301600917
"nflId_40129",0.0148422682313871
"nflId_48094",0.0146886065460348
"nflId_41296",0.0141190222397873
"nflId_46109",0.0125020974212843
"nflId_52660",0.00889281339880638
"nflId_54545",0.0064118553183423
"nflId_38605",0.00620127553757464
"nflId_52454",0.00607934208932414
"nflId_53464",0.0055700128199412
"nflId_44987",0.00478827912600486
"nflId_54627",0.00366076464910232
"nflId_41369",0.00344888459617229
"nflId_44832",0.00293527528103639
"nflId_52491",0.002713663307058
"nflId_43384",0.00253169054061266
"nflId_53527",0.00245645730949781
"nflId_48090",0.00234019868312348
"nflId_52766",0.00192533528551111
