"Feature","promedio_gain"
"nflId_54683",0.205897476988202
"yardsToGo",0.175627128072353
"gameClock_mod",0.143719649530098
"down",0.115940800736335
"diferencia",0.10808088713923
"absoluteYardlineNumber",0.0504593552859324
"yardlineNumber",0.046726325837031
"gameId",0.0385006288437867
"nflId_54571",0.0319786899453123
"quarter",0.0163070844631279
"nflId_42369",0.0161801465054345
"nflId_47991",0.0149715836872544
"nflId_54556",0.00941680569875259
"nflId_44816",0.00900744302898348
"nflId_37118",0.00568863338202718
"nflId_46263",0.00369282033213251
"nflId_53027",0.00269559266861575
"nflId_37079",0.00166520988739875
"nflId_42377",0.00159828635998483
"nflId_41667",0.0013183483692666
"nflId_44896",0.0012829767635645
"nflId_41233",0.000918375903861475
"nflId_54522",0.000804230057551147
"nflId_53009",0.000677126354340512
"nflId_42033",0.000577378341318558
"nflId_53558",0.000413688218978488
