"Feature","promedio_gain"
"gameClock_mod",0.145694740151545
"diferencia",0.109740365007331
"yardsToGo",0.101894509685163
"yardlineNumber",0.100414535583873
"nflId_47749",0.0995050419641717
"absoluteYardlineNumber",0.0931608413756684
"nflId_42397",0.0656631114506952
"down",0.0613539588898475
"nflId_47807",0.0419015844973125
"quarter",0.0397277092136407
"nflId_42547",0.0377640217790054
"nflId_53732",0.0189501514029762
"nflId_48700",0.0164821616109212
"gameId",0.0160071752022555
"nflId_47932",0.0149493480262534
"nflId_54703",0.00712934074669538
"nflId_45555",0.00595268247310702
"nflId_48225",0.00480437331908662
"nflId_39212",0.0036592575199506
"nflId_54555",0.00295578090544394
"nflId_47920",0.00279229220966735
"nflId_54587",0.00275081343441599
"nflId_44931",0.00234644911612337
"nflId_52517",0.00201926935399403
"nflId_44972",0.00189188608800719
"nflId_52603",0.00187788152008861
"nflId_48235",0.00170532235347856
"nflId_48158",0.001128546904015
"nflId_41282",0.000898095437074296
"nflId_47916",3.71653664474357e-07
"nflId_41265",2.18269571120427e-07
