"Feature","promedio_gain"
"gameClock_mod",0.198096663082823
"yardsToGo",0.121906797334696
"down",0.11083006023772
"nflId_54594",0.0913064121063656
"yardlineNumber",0.0880917142269136
"diferencia",0.0815323680323558
"absoluteYardlineNumber",0.069181426497884
"gameId",0.0391608086516732
"nflId_46150",0.0322050284661099
"quarter",0.030959752567204
"nflId_52425",0.0268502381315044
"nflId_47911",0.0256856081503811
"nflId_53667",0.0189404038678185
"nflId_55158",0.0102308481574736
"nflId_45536",0.0088337085188119
"nflId_55157",0.00836773858378534
"nflId_43424",0.0070080248791518
"nflId_47873",0.00678354688982314
"nflId_43293",0.00654877166263462
"nflId_46206",0.00459494271133086
"nflId_29550",0.00447814452903646
"nflId_54553",0.00357670369722116
"nflId_45052",0.00348567715003748
"nflId_55151",0.0017616004933576
"nflId_53608",0.00130327838520919
"nflId_52934",0.00106418876989462
"nflId_53117",0.000896622868651452
