"Feature","promedio_gain"
"nflId_47749",0.172989247678547
"gameClock_mod",0.115586222506991
"yardsToGo",0.0836500188161608
"nflId_42397",0.0812272033016881
"diferencia",0.0792537685427272
"absoluteYardlineNumber",0.0783483721688243
"nflId_47807",0.0752952818306645
"yardlineNumber",0.0612670264333244
"down",0.0586512928150769
"quarter",0.0440312708192491
"nflId_42547",0.0397436847917119
"nflId_47932",0.0336975239517962
"gameId",0.0224546717768906
"nflId_54703",0.0143570924588547
"nflId_45555",0.00751506539317839
"nflId_39212",0.00748680814309977
"nflId_47920",0.00713963890169742
"nflId_44972",0.0063940988744534
"nflId_48235",0.00484591815105345
"nflId_44931",0.00177813262658986
"nflId_48700",0.0017200906124812
"nflId_54587",0.000916223132894979
"nflId_52517",0.00083219680679936
"nflId_48158",0.000563639006540843
"nflId_48225",0.000492247290595266
