"Feature","promedio_gain"
"gameClock_mod",0.196327791202794
"yardlineNumber",0.129389015387129
"quarter",0.11326599625206
"yardsToGo",0.10205294242966
"absoluteYardlineNumber",0.0917535531096715
"gameId",0.0707840827738442
"down",0.0628303570583893
"diferencia",0.0562125105489746
"nflId_47834",0.0366436672659286
"nflId_47836",0.0344908132586677
"nflId_53946",0.0255054740095882
"nflId_45102",0.0219250830405126
"nflId_53579",0.0195683315727121
"nflId_52553",0.0156991289818671
"nflId_52608",0.00943461394996902
"nflId_53466",0.00575121277673121
"nflId_46118",0.00320984173145693
"nflId_46302",0.00294341824701157
"nflId_48514",0.00207238766660328
"nflId_46270",0.000399990800441091
"nflId_54663",0.00019781496295707
