"Feature","promedio_gain"
"nflId_53591",0.186871593839391
"yardsToGo",0.160189702166541
"down",0.0895862789694304
"gameClock_mod",0.0690743394970474
"gameId",0.0632247136630275
"nflId_44874",0.051014098801832
"nflId_42511",0.0475961872470758
"yardlineNumber",0.0463593398873527
"nflId_40011",0.0461692633012687
"diferencia",0.0438876027970432
"nflId_54519",0.0432072010831694
"nflId_41325",0.0412915399557293
"nflId_46243",0.0356996058116945
"quarter",0.0283208165640613
"nflId_54716",0.0213710342188534
"absoluteYardlineNumber",0.0193714614041417
"nflId_52440",0.00421560961258155
"nflId_47839",0.00257613116279359
"nflId_53655",0.00165477729980038
"nflId_47999",0.00155186786212673
"nflId_48683",0.000726846243440489
