"Feature","promedio_gain"
"gameClock_mod",0.14754399429201
"down",0.126012168749869
"yardlineNumber",0.110994277074241
"nflId_42569",0.107487756963614
"absoluteYardlineNumber",0.0981121878463491
"yardsToGo",0.0960791787699447
"quarter",0.0622997452308036
"gameId",0.0575231669617232
"nflId_42489",0.0471894752261881
"nflId_54528",0.0393006651205784
"diferencia",0.0298746652236346
"nflId_53855",0.0129940431452195
"nflId_44985",0.0115245276117424
"nflId_47879",0.00969711124242371
"nflId_42392",0.00924365616844884
"nflId_53079",0.00742296300238934
"nflId_48011",0.00732004191595038
"nflId_39684",0.00594482961214327
"nflId_52494",0.0037288641130487
"nflId_53522",0.00292672614504061
"nflId_47857",0.00287041197822583
"nflId_54613",0.00168270251955452
"nflId_42448",0.00153736840412034
"nflId_42818",0.00135858354893322
"nflId_40124",0.0009144522652932
"nflId_52536",0.000767399961747073
