"Feature","promedio_gain"
"diferencia",0.219347484174405
"down",0.207491993577626
"nflId_54475",0.203118934121727
"yardsToGo",0.149214196120265
"gameId",0.0763446676668748
"quarter",0.0359488852772646
"yardlineNumber",0.0247647287068417
"nflId_42500",0.0200100621645323
"gameClock_mod",0.018891278307452
"nflId_46279",0.0163497979617118
"absoluteYardlineNumber",0.00763839640965126
"nflId_53536",0.00709157326466572
"nflId_33099",0.00425867833685164
"nflId_45024",0.00270590739223688
"nflId_33107",0.0019883189142633
"nflId_46226",0.00187207045639988
"nflId_48513",0.00178121507118964
"nflId_53431",0.00173355196965191
"nflId_54501",0.00137497049397716
"nflId_44817",0.00133531840407271
"nflId_52467",0.00127998023771767
"nflId_47969",0.000935626376285781
"nflId_54576",0.000732947604474849
"nflId_43586",0.000525482148758375
"nflId_53443",0.000450811939192734
