"Feature","promedio_gain"
"gameClock_mod",0.248942449441038
"yardsToGo",0.117713515170192
"yardlineNumber",0.108546606280552
"diferencia",0.106595157616424
"down",0.0855164719937106
"absoluteYardlineNumber",0.0840434732553509
"gameId",0.0351368089737166
"quarter",0.0280468065069785
"nflId_52581",0.023381865678396
"nflId_46113",0.0164003671424894
"nflId_54536",0.0155733078669701
"nflId_47815",0.0132569459957467
"nflId_47904",0.0126039267627215
"nflId_44068",0.0114967701088211
"nflId_47856",0.010622574392006
"nflId_46522",0.00957253489087412
"nflId_53468",0.00914222284339658
"nflId_52457",0.00767729075093032
"nflId_53646",0.00761420429205495
"nflId_41324",0.00723195694720932
"nflId_54668",0.006379899763756
"nflId_53580",0.00550682358995574
"nflId_48207",0.0051945051679059
"nflId_43345",0.00508005356607152
"nflId_40149",0.00477911160720169
"nflId_46276",0.00380545301630644
"nflId_53586",0.00350825234415471
"nflId_54784",0.0034274901753402
"nflId_52451",0.00315697556947023
"nflId_38553",0.00304310233766447
"nflId_48159",0.000822573010730041
