"Feature","promedio_gain"
"nflId_42589",0.252325496488209
"down",0.141233284167258
"nflId_43334",0.129238042276115
"nflId_54483",0.0796933419619209
"yardsToGo",0.0756375526542254
"gameId",0.0454560383112424
"nflId_54551",0.0381844458489733
"nflId_38538",0.0381771667506744
"gameClock_mod",0.0319807444540243
"nflId_45280",0.0318600508831209
"nflId_43370",0.0298234384031542
"yardlineNumber",0.025302128357363
"diferencia",0.0235058851733754
"absoluteYardlineNumber",0.0201231931138404
"quarter",0.0176719509787103
"nflId_39989",0.00911696575234757
"nflId_46506",0.00715859167469834
"nflId_54628",0.00464206322497609
"nflId_54608",0.00110458319407115
"nflId_53074",0.000827890757831186
"nflId_53482",0.00066094672442395
